annomese;regione;energia_tot;potenza_imp;tariffa;residenza;somma_pod
202510;Valle d'Aosta/Vallée d'Aoste;0,0;63,0;ALTA;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;4143,549;1,0;BTA1;N/A;153
202510;Valle d'Aosta/Vallée d'Aoste;12251,773;63,0;BTA6;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;4918,705;77,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;4108,693;77,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;5763,368;80,0;TD;N;2
202510;Valle d'Aosta/Vallée d'Aoste;7910,925;82,5;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;45605,016;85,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;11153,0;86,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;3821,319;88,0;BTVE;N/A;6
202510;Valle d'Aosta/Vallée d'Aoste;4489,914;90,0;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;9244,675;90,0;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;22708,521;93,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;48882,399;94,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;35664,776;107,0;BTA6;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;21,423;108,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;13965,627;109,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;18150,907;111,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;2222,055;115,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;44726,671;125,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;48586,203;127,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;87858,458;130,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;16260,255;146,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;16510,414;150,0;MTA2;N;2
202510;Valle d'Aosta/Vallée d'Aoste;1491,562;160,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;28521,942;174,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;41060,97;181,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;56232,612;183,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3935,494;204,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3846,964;210,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;19463,278;212,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;17724,605;219,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;9602,257;250,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;46906,706;297,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;24258,242;378,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;413378,089;500,0;MTA2;N/A;8
202510;Valle d'Aosta/Vallée d'Aoste;21159,102;537,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;61764,322;569,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;112401,543;600,0;MTA3;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;287860,496;656,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;88972,429;1150,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;11434,608;1200,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;108358,354;2000,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;1152611,289;2022,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;455887,265;2245,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;12559,652;1,0;BTIP;N;91
202510;Valle d'Aosta/Vallée d'Aoste;660,088;2,5;BTIP;N/A;4
202510;Valle d'Aosta/Vallée d'Aoste;1209997,905;3,0;TD;N;36809
202510;Valle d'Aosta/Vallée d'Aoste;5862,753;3,5;TD;N;101
202510;Valle d'Aosta/Vallée d'Aoste;5,577;4,5;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;1437038,577;4,5;TD;Y;5950
202510;Valle d'Aosta/Vallée d'Aoste;1258,193;5,5;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;1496,912;7,0;MTA1;N;2
202510;Valle d'Aosta/Vallée d'Aoste;5411,499;8,0;BTIP;N/A;7
202510;Valle d'Aosta/Vallée d'Aoste;4776,39;9,0;BTA4;N/A;10
202510;Valle d'Aosta/Vallée d'Aoste;7373,213;9,0;TD;N;30
202510;Valle d'Aosta/Vallée d'Aoste;14509,802;15,0;BTIP;N/A;13
202510;Valle d'Aosta/Vallée d'Aoste;8638,139;18,0;BTA6;N/A;11
202510;Valle d'Aosta/Vallée d'Aoste;9158,563;18,0;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;385,501;18,0;MTA1;N;3
202510;Valle d'Aosta/Vallée d'Aoste;55684,511;20,0;BTIP;N;18
202510;Valle d'Aosta/Vallée d'Aoste;15130,991;21,0;BTA6;N/A;8
202510;Valle d'Aosta/Vallée d'Aoste;11805,782;21,0;BTIP;N;3
202510;Valle d'Aosta/Vallée d'Aoste;1697,174;22,0;BTIP;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;7119,323;25,0;TD;Y;8
202510;Valle d'Aosta/Vallée d'Aoste;553,772;26,0;BTVE;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;2142,679;26,0;TD;N;2
202510;Valle d'Aosta/Vallée d'Aoste;2319,349;27,5;BTA6;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;27896,77;28,0;BTA6;N;9
202510;Valle d'Aosta/Vallée d'Aoste;812,012;28,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;6,294;28,0;MTA1;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;26218,025;29,0;BTA6;N;9
202510;Valle d'Aosta/Vallée d'Aoste;47,264;30,0;BTVE;N;1
202510;Valle d'Aosta/Vallée d'Aoste;2472,295;32,0;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;657,848;33,0;TD;Y;1
202510;Valle d'Aosta/Vallée d'Aoste;1783,128;33,8;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;3586,77;34,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;6067,435;35,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;0,467;35,0;MTA1;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;5504,015;38,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;2425,445;45,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;730,922;45,0;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3005,42;46,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;11617,485;48,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;15243,574;49,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;3112,615;50,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;4495,343;52,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3813,728;58,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;22490,243;67,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;17309,959;68,0;BTA6;N;5
202510;Valle d'Aosta/Vallée d'Aoste;338,649;0,6;BTIP;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;8101,336;69,0;BTA6;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;120403,057;70,0;BTA6;N;29
202510;Valle d'Aosta/Vallée d'Aoste;2900,193;72,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;15063,043;81,0;BTA6;N/A;4
202510;Valle d'Aosta/Vallée d'Aoste;26021,133;87,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;27573,839;88,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;4072,641;90,0;BTVE;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;38889,016;96,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;16009,07;97,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;22548,389;106,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;16671,738;113,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;7073,935;129,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;7858,896;137,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;2493,691;145,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;148524,366;150,0;BTA6;N/A;10
202510;Valle d'Aosta/Vallée d'Aoste;9453,57;167,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;14779,683;176,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;66741,842;180,0;BTA6;N;6
202510;Valle d'Aosta/Vallée d'Aoste;2802,221;185,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;11436,98;225,0;MTA2;N;2
202510;Valle d'Aosta/Vallée d'Aoste;16347,968;233,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;66286,94;297,0;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;45995,337;354,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;42009,806;399,0;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;11751,234;400,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;50254,277;430,0;MTA2;N;2
202510;Valle d'Aosta/Vallée d'Aoste;76984,074;501,0;MTA3;N;2
202510;Valle d'Aosta/Vallée d'Aoste;2698,904;501,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;8003,831;550,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;6654,199;560,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;34106,863;1125,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;234,226;1,8;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;13248,345;2,0;BTA2;N;179
202510;Valle d'Aosta/Vallée d'Aoste;3481,5;1,0;BTIP;N/A;38
202510;Valle d'Aosta/Vallée d'Aoste;15168,206;1,5;TD;N;952
202510;Valle d'Aosta/Vallée d'Aoste;979,835;1,7;BTIP;N;7
202510;Valle d'Aosta/Vallée d'Aoste;87,088;2,0;TD;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;138,16;2,5;BTA2;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;143,934;2,5;TD;N;12
202510;Valle d'Aosta/Vallée d'Aoste;293,222;2,5;TD;Y;3
202510;Valle d'Aosta/Vallée d'Aoste;483672,845;3,0;BTA2;N;4162
202510;Valle d'Aosta/Vallée d'Aoste;37514,042;3,0;BTIP;N;146
202510;Valle d'Aosta/Vallée d'Aoste;16835,721;3,0;BTIP;N/A;71
202510;Valle d'Aosta/Vallée d'Aoste;2030,117;3,0;MTA1;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;86,551;0,5;BTA1;N;9
202510;Valle d'Aosta/Vallée d'Aoste;1645,56;3,5;BTA3;N/A;12
202510;Valle d'Aosta/Vallée d'Aoste;296,047;3,5;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;16769,079;3,5;TD;Y;99
202510;Valle d'Aosta/Vallée d'Aoste;36,866;4,0;TD;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;17278,796;4,5;BTIP;N;28
202510;Valle d'Aosta/Vallée d'Aoste;2472,259;4,5;BTIP;N/A;9
202510;Valle d'Aosta/Vallée d'Aoste;443,776;4,5;TDE;Y;1
202510;Valle d'Aosta/Vallée d'Aoste;36662,254;5,0;BTA3;N;158
202510;Valle d'Aosta/Vallée d'Aoste;37837,732;5,0;TD;N;486
202510;Valle d'Aosta/Vallée d'Aoste;20514,866;6,0;BTIP;N/A;40
202510;Valle d'Aosta/Vallée d'Aoste;1141,466;6,0;MTA1;N/A;7
202510;Valle d'Aosta/Vallée d'Aoste;2453,986;6,0;TD;N/A;21
202510;Valle d'Aosta/Vallée d'Aoste;157,741;6,9;BTA4;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3366,641;7,0;TD;N;29
202510;Valle d'Aosta/Vallée d'Aoste;1169,071;9,9;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;3378,638;13,0;BTIP;N;4
202510;Valle d'Aosta/Vallée d'Aoste;8,494;15,0;BTVE;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;72579,808;15,0;TD;N;203
202510;Valle d'Aosta/Vallée d'Aoste;14419,943;17,0;BTIP;N;8
202510;Valle d'Aosta/Vallée d'Aoste;2643,878;17,5;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;1820,089;18,0;TD;Y;3
202510;Valle d'Aosta/Vallée d'Aoste;2,875;22,0;BTVE;N;1
202510;Valle d'Aosta/Vallée d'Aoste;8397,631;23,0;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;1443,795;25,0;BTVE;N/A;6
202510;Valle d'Aosta/Vallée d'Aoste;56900,08;26,0;BTA6;N;20
202510;Valle d'Aosta/Vallée d'Aoste;6248,87;26,0;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;2771,518;26,3;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;10035,682;28,0;BTA6;N/A;6
202510;Valle d'Aosta/Vallée d'Aoste;292,093;28,0;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;17883,789;31,3;BTA6;N;11
202510;Valle d'Aosta/Vallée d'Aoste;9266,039;32,0;BTA6;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;2357,601;33,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;60419,581;35,0;BTA6;N/A;41
202510;Valle d'Aosta/Vallée d'Aoste;5040,145;35,0;TD;Y;1
202510;Valle d'Aosta/Vallée d'Aoste;46733,681;37,5;BTA6;N;26
202510;Valle d'Aosta/Vallée d'Aoste;19119,265;37,5;BTA6;N/A;9
202510;Valle d'Aosta/Vallée d'Aoste;36892,343;39,0;BTA6;N;10
202510;Valle d'Aosta/Vallée d'Aoste;158016,415;40,0;BTA6;N/A;53
202510;Valle d'Aosta/Vallée d'Aoste;490,82;41,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;23874,911;42,0;BTA6;N;7
202510;Valle d'Aosta/Vallée d'Aoste;10438,01;42,0;BTA6;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;6510,817;42,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3495,703;43,0;MTA1;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;12547,654;44,0;BTVE;N/A;39
202510;Valle d'Aosta/Vallée d'Aoste;11678,189;47,0;BTA6;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;1354,292;47,3;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;107,69;50,0;BTVE;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;5156,019;55,1;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;1247,29;56,3;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;16106,007;57,0;BTA6;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;23236,158;63,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;36889,99;65,0;BTA6;N;11
202510;Valle d'Aosta/Vallée d'Aoste;14226,417;75,0;MTA1;N;3
202510;Valle d'Aosta/Vallée d'Aoste;3130,297;77,5;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;14082,266;82,5;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;8926,272;90,0;MTA1;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;10491,993;92,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;13956,03;99,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;34,254;100,0;MTA1;N;2
202510;Valle d'Aosta/Vallée d'Aoste;3334,045;103,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;17736,263;106,3;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;56229,501;110,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;63154,289;117,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;28,116;119,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;93616,568;120,0;BTA6;N;6
202510;Valle d'Aosta/Vallée d'Aoste;27020,032;120,0;BTA6;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;3605,69;138,0;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;1085,975;155,0;BTA6;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;3155,105;175,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;278235,45;200,0;BTA6;N;15
202510;Valle d'Aosta/Vallée d'Aoste;125786,486;200,0;BTA6;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;25971,7;275,0;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;35994,96;340,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;25901,534;525,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;26373,624;531,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;42478,697;832,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;329663,61;3000,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3957,791;0,5;BTA1;N/A;43
202510;Valle d'Aosta/Vallée d'Aoste;6,089;0,5;TD;N;4
202510;Valle d'Aosta/Vallée d'Aoste;866,475;2,0;TD;Y;12
202510;Valle d'Aosta/Vallée d'Aoste;10238,488;3,0;TD;N/A;130
202510;Valle d'Aosta/Vallée d'Aoste;273,815;3,3;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;51145,922;6,0;BTIP;N;81
202510;Valle d'Aosta/Vallée d'Aoste;952,909;6,6;BTIP;N;4
202510;Valle d'Aosta/Vallée d'Aoste;9876,375;7,0;BTIP;N;10
202510;Valle d'Aosta/Vallée d'Aoste;3873,049;9,0;BTIP;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;176152,642;10,0;TD;Y;395
202510;Valle d'Aosta/Vallée d'Aoste;2141,391;11,0;BTA5;N;9
202510;Valle d'Aosta/Vallée d'Aoste;967,854;12,0;BTA5;N/A;4
202510;Valle d'Aosta/Vallée d'Aoste;871,303;13,0;BTA5;N;5
202510;Valle d'Aosta/Vallée d'Aoste;88288,544;15,0;TD;Y;140
202510;Valle d'Aosta/Vallée d'Aoste;23,355;17,0;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;14306,878;19,0;BTA6;N;9
202510;Valle d'Aosta/Vallée d'Aoste;536481,042;20,0;BTA6;N;501
202510;Valle d'Aosta/Vallée d'Aoste;27449,591;20,0;TD;Y;33
202510;Valle d'Aosta/Vallée d'Aoste;17373,801;22,0;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;1886,63;22,0;BTVE;N/A;13
202510;Valle d'Aosta/Vallée d'Aoste;3866,024;22,4;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;5836,963;22,5;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;24418,451;23,0;BTA6;N;16
202510;Valle d'Aosta/Vallée d'Aoste;35823,165;30,0;BTIP;N;5
202510;Valle d'Aosta/Vallée d'Aoste;14027,247;31,3;BTA6;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;1879,039;32,0;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;199,991;33,0;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;35338,132;37,0;BTA6;N/A;6
202510;Valle d'Aosta/Vallée d'Aoste;16245,131;40,0;BTIP;N;2
202510;Valle d'Aosta/Vallée d'Aoste;78,629;42,0;MTA1;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;7439,823;47,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;9856,454;1,0;BTA1;N;313
202510;Valle d'Aosta/Vallée d'Aoste;9990,926;51,0;BTA6;N;4
202510;Valle d'Aosta/Vallée d'Aoste;1650,907;51,0;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;142594,805;53,0;BTA6;N;40
202510;Valle d'Aosta/Vallée d'Aoste;4874,045;54,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;2241,302;55,0;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;12686,174;58,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;52307,439;62,0;BTA6;N;10
202510;Valle d'Aosta/Vallée d'Aoste;24651,688;69,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;129141,839;70,0;BTA6;N/A;22
202510;Valle d'Aosta/Vallée d'Aoste;12073,566;71,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;3671,278;72,0;BTVE;N/A;8
202510;Valle d'Aosta/Vallée d'Aoste;62468,34;75,0;BTA6;N;11
202510;Valle d'Aosta/Vallée d'Aoste;20967,349;82,0;BTA6;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;5961,808;87,5;BTA6;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;111365,992;90,0;BTA6;N;17
202510;Valle d'Aosta/Vallée d'Aoste;77834,043;90,0;BTA6;N/A;11
202510;Valle d'Aosta/Vallée d'Aoste;30226,983;91,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;25151,117;99,0;BTA6;N/A;14
202510;Valle d'Aosta/Vallée d'Aoste;4916,011;100,0;BTVE;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;16836,518;100,0;MTA1;N/A;3
202510;Valle d'Aosta/Vallée d'Aoste;2757,758;105,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;20523,042;112,0;MTA2;N;2
202510;Valle d'Aosta/Vallée d'Aoste;34788,285;112,5;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;12187,807;119,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;6365,834;120,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;13693,192;120,0;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;26303,852;124,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;11352,165;136,0;BTA6;N;2
202510;Valle d'Aosta/Vallée d'Aoste;27147,081;148,0;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;9023,458;163,0;MTA2;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;14789,242;170,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;131991,211;250,0;MTA2;N/A;5
202510;Valle d'Aosta/Vallée d'Aoste;99462,198;264,0;BTA6;N;1
202510;Valle d'Aosta/Vallée d'Aoste;218988,559;300,0;MTA2;N;6
202510;Valle d'Aosta/Vallée d'Aoste;31339,094;300,0;MTA2;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;80815,034;330,0;MTA2;N;2
202510;Valle d'Aosta/Vallée d'Aoste;154254,17;388,0;MTA2;N;1
202510;Valle d'Aosta/Vallée d'Aoste;51056,47;531,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;47578,784;593,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;21144,371;620,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;31617,999;795,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;34295,134;1000,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;27156,416;1600,0;MTA3;N;2
202510;Valle d'Aosta/Vallée d'Aoste;22806,158;1625,0;MTA3;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;14364,882;1782,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;245355,174;1935,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;618621,791;2132,0;MTA3;N;1
202510;Valle d'Aosta/Vallée d'Aoste;2,08618839E7;80000,0;AAT1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;17,791;1,5;BTA1;Y;2
202510;Valle d'Aosta/Vallée d'Aoste;8572,112;2,0;BTIP;N;28
202510;Valle d'Aosta/Vallée d'Aoste;618,919;2,5;BTA2;N;10
202510;Valle d'Aosta/Vallée d'Aoste;1265,896;3,3;BTIP;N;5
202510;Valle d'Aosta/Vallée d'Aoste;7253,524;4,0;BTA3;N/A;54
202510;Valle d'Aosta/Vallée d'Aoste;120678,515;4,5;BTA3;N;563
202510;Valle d'Aosta/Vallée d'Aoste;2318,744;4,5;TD;N/A;12
202510;Valle d'Aosta/Vallée d'Aoste;120,161;5,0;MTA1;N;3
202510;Valle d'Aosta/Vallée d'Aoste;38056,178;7,0;BTA4;N;180
202510;Valle d'Aosta/Vallée d'Aoste;21519,463;8,0;TD;Y;66
202510;Valle d'Aosta/Vallée d'Aoste;816,075;8,8;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;13031,29;9,0;BTIP;N;10
202510;Valle d'Aosta/Vallée d'Aoste;911,468;9,0;MTA1;N;2
202510;Valle d'Aosta/Vallée d'Aoste;12456,215;9,0;TD;Y;28
202510;Valle d'Aosta/Vallée d'Aoste;89822,478;10,0;TD;N;478
202510;Valle d'Aosta/Vallée d'Aoste;2816,863;11,0;BTA5;N/A;7
202510;Valle d'Aosta/Vallée d'Aoste;0,0;11,0;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;608,589;12,0;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;8547,075;16,0;BTIP;N;4
202510;Valle d'Aosta/Vallée d'Aoste;4,82;17,0;MTA1;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;13214,766;17,0;TD;Y;29
202510;Valle d'Aosta/Vallée d'Aoste;16709,336;26,0;BTA6;N/A;8
202510;Valle d'Aosta/Vallée d'Aoste;679,514;28,0;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;320427,524;30,0;BTA6;N/A;158
202510;Valle d'Aosta/Vallée d'Aoste;32821,95;30,0;TD;N;26
202510;Valle d'Aosta/Vallée d'Aoste;11391,83;36,0;BTA6;N;7
202510;Valle d'Aosta/Vallée d'Aoste;46020,734;37,0;BTA6;N;19
202510;Valle d'Aosta/Vallée d'Aoste;1281,849;37,5;MTA1;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3399,413;40,0;BTIP;N/A;1
202510;Valle d'Aosta/Vallée d'Aoste;272,475;40,0;MTA1;N/A;2
202510;Valle d'Aosta/Vallée d'Aoste;3295,793;40,0;TD;N;1
202510;Valle d'Aosta/Vallée d'Aoste;3886,822;41,0;BTA6;N;3
202510;Valle d'Aosta/Vallée d'Aoste;6968,554;43,8;BTA6;N/A;6
202510;Valle d'Aosta/Vallée d'Aoste;50395,166;45,0;BTA6;N/A;13
202510;Valle d'Aosta/Vallée d'Aoste;8790,953;60,0;BTIP;N;1
202510;Valle d'Aosta/Vallée d'Aoste;14833,765;62,5;BTA6;N;6
